RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE
53347880,20230531,M,40대,제주특별자치도,500이상700만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53347986,20230531,M,50대,경기도,300이상500만원 미만,자기 계발을 위해,자기만족-즐거움을 위해
53348157,20230531,F,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53348219,20230531,F,40대,충청남도,300만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53348282,20230531,F,20대,경상북도,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53348345,20230531,M,60대,충청북도,300만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53348425,20230531,F,50대,대구광역시,300이상500만원 미만,건강 관리를 위해,스트레스 해소를 위해
53348626,20230531,M,20대,세종특별자치시,300이상500만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해
53348643,20230531,F,40대,대구광역시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53348653,20230531,M,40대,대전광역시,500이상700만원 미만,건강 관리를 위해,스트레스 해소를 위해
53348681,20230531,M,50대,전라남도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53348727,20230531,F,60대,강원도,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53348744,20230531,M,40대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53348883,20230531,M,60대,경기도,300만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53348893,20230531,M,30대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53348999,20230531,F,40대,경상남도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53349025,20230531,M,40대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53349112,20230531,M,30대,전라남도,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해
53349323,20230531,M,30대,경기도,300만원 미만,대인 관계-교제를 위해,남는 시간을 보내기 위해
53349347,20230531,F,60대,강원도,300만원 미만,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53349577,20230531,M,20대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53349757,20230531,F,40대,경상북도,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53349861,20230531,F,50대,대구광역시,300만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53350027,20230531,M,30대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53350096,20230531,M,60대,충청북도,300만원 미만,남는 시간을 보내기 위해,대인 관계-교제를 위해
53350111,20230531,F,20대,광주광역시,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해
53350124,20230531,M,40대,전라남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53350180,20230531,F,50대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53350246,20230531,F,60대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53350489,20230531,M,20대,울산광역시,300만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53350517,20230531,F,30대,경기도,700만원 이상,자기만족-즐거움을 위해,자기 계발을 위해
53350708,20230531,M,50대,부산광역시,500이상700만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해
53350821,20230531,M,20대,서울특별시,300이상500만원 미만,건강 관리를 위해,스트레스 해소를 위해
53350934,20230531,M,40대,경상남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53351021,20230531,F,20대,충청북도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53351117,20230531,M,20대,광주광역시,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53351152,20230531,F,30대,경상남도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53351244,20230531,F,50대,경상남도,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53351256,20230531,M,50대,부산광역시,300이상500만원 미만,남는 시간을 보내기 위해,스트레스 해소를 위해
53351357,20230531,M,40대,강원도,300만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53351367,20230531,M,40대,인천광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53351599,20230531,F,60대,부산광역시,500이상700만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해
53351671,20230531,F,20대,경상북도,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53351680,20230531,F,60대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53351771,20230531,F,60대,광주광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53351784,20230531,M,60대,전라북도,300만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53351817,20230531,F,60대,전라남도,300이상500만원 미만,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53351942,20230531,M,20대,울산광역시,300이상500만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53351946,20230531,F,30대,전라북도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53351995,20230531,F,60대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해
53352059,20230531,F,50대,인천광역시,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53352140,20230531,M,40대,전라북도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53352329,20230531,F,40대,전라남도,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53352365,20230531,F,50대,경기도,700만원 이상,건강 관리를 위해,대인 관계-교제를 위해
53352478,20230531,M,60대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53352494,20230531,M,40대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53352537,20230531,M,30대,충청남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53352650,20230531,F,50대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53352660,20230531,F,50대,부산광역시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53352692,20230531,M,40대,대구광역시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53352748,20230531,M,20대,경기도,무응답,남는 시간을 보내기 위해,자기만족-즐거움을 위해
53352793,20230531,F,50대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53353051,20230531,F,20대,경기도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53353205,20230531,M,60대,경기도,300만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53353224,20230531,F,30대,경상북도,300이상500만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53353275,20230531,F,40대,세종특별자치시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53353306,20230531,F,40대,경상남도,300이상500만원 미만,건강 관리를 위해,자기 계발을 위해
53353359,20230531,M,50대,대구광역시,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53353686,20230531,M,50대,경기도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53353835,20230531,M,50대,충청북도,500이상700만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53353861,20230531,F,50대,전라북도,700만원 이상,남는 시간을 보내기 위해,대인 관계-교제를 위해
53354093,20230531,M,40대,충청남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53354211,20230531,F,30대,경상북도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53354286,20230531,F,50대,경기도,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53354342,20230531,F,60대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53354382,20230531,M,60대,대구광역시,300만원 미만,자기만족-즐거움을 위해,없음
53354480,20230531,M,20대,경기도,무응답,자기만족-즐거움을 위해,대인 관계-교제를 위해
53354524,20230531,F,40대,전라북도,300만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53354550,20230531,F,30대,경기도,무응답,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53354609,20230531,M,50대,전라남도,무응답,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53354645,20230531,F,40대,전라북도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53354700,20230531,F,40대,울산광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53354786,20230531,M,20대,울산광역시,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해
53354796,20230531,M,30대,충청북도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53354940,20230531,M,40대,부산광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53354945,20230531,F,40대,부산광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53355003,20230531,F,20대,인천광역시,300이상500만원 미만,스트레스 해소를 위해,자기 계발을 위해
53355079,20230531,M,50대,서울특별시,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해
53355422,20230531,F,50대,울산광역시,300만원 미만,스트레스 해소를 위해,자기 계발을 위해
53355538,20230531,F,40대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53355633,20230531,M,50대,경상북도,700만원 이상,남는 시간을 보내기 위해,없음
53355743,20230531,M,50대,경기도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53356145,20230531,F,40대,세종특별자치시,300이상500만원 미만,자기 계발을 위해,자기만족-즐거움을 위해
53356441,20230531,F,40대,경상북도,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53356666,20230531,M,40대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53356672,20230531,M,20대,서울특별시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53356705,20230531,F,30대,경상북도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53356735,20230531,M,30대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,없음
53356760,20230531,F,30대,경상북도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53356842,20230531,F,50대,경상북도,무응답,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53357090,20230531,F,30대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53357219,20230531,F,30대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53357293,20230531,M,50대,부산광역시,300만원 미만,자기만족-즐거움을 위해,없음
53357445,20230531,M,20대,전라북도,무응답,자기만족-즐거움을 위해,남는 시간을 보내기 위해
53357628,20230531,F,30대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53357654,20230531,F,60대,대구광역시,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53357716,20230531,F,20대,서울특별시,무응답,자기만족-즐거움을 위해,없음
53357899,20230531,M,60대,경상남도,300만원 미만,대인 관계-교제를 위해,없음
53358061,20230531,F,40대,충청북도,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53358071,20230531,M,30대,대전광역시,300이상500만원 미만,대인 관계-교제를 위해,마음의 안정-휴식을 위해
53358103,20230531,M,40대,부산광역시,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53358158,20230531,F,50대,충청남도,300이상500만원 미만,자기 계발을 위해,건강 관리를 위해
53358391,20230531,M,30대,인천광역시,300만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53358480,20230531,M,40대,경상북도,무응답,자기 계발을 위해,건강 관리를 위해
53358531,20230531,M,50대,경기도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53358595,20230531,F,30대,울산광역시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53358670,20230531,F,20대,경상북도,300이상500만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53358908,20230531,M,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53359120,20230531,F,20대,경기도,무응답,마음의 안정-휴식을 위해,없음
53359133,20230531,M,40대,전라남도,500이상700만원 미만,건강 관리를 위해,자기 계발을 위해
53359235,20230531,F,60대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53359290,20230531,F,60대,경기도,300이상500만원 미만,자기 계발을 위해,건강 관리를 위해
53359456,20230531,F,20대,광주광역시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53359469,20230531,M,50대,제주특별자치도,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53359605,20230531,M,40대,인천광역시,300이상500만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해
53359621,20230531,M,20대,경기도,300만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53359721,20230531,M,30대,경기도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53359851,20230531,F,30대,인천광역시,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53360249,20230531,F,30대,경상북도,무응답,건강 관리를 위해,마음의 안정-휴식을 위해
53360335,20230531,M,50대,강원도,300만원 미만,자기 계발을 위해,건강 관리를 위해
53360396,20230531,M,40대,부산광역시,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53360515,20230531,M,20대,대구광역시,무응답,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53360549,20230531,F,40대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53360626,20230531,M,60대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53360627,20230531,F,50대,인천광역시,500이상700만원 미만,자기 계발을 위해,건강 관리를 위해
53360682,20230531,F,50대,충청북도,300만원 미만,건강 관리를 위해,스트레스 해소를 위해
53360752,20230531,F,50대,대구광역시,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53360947,20230531,M,30대,경기도,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53361068,20230531,M,30대,광주광역시,300만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53361136,20230531,F,20대,서울특별시,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해
53361410,20230531,F,40대,대전광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53361542,20230531,F,30대,충청남도,무응답,자기만족-즐거움을 위해,자기 계발을 위해
53361734,20230531,F,50대,전라북도,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해
53361773,20230531,F,50대,경상남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53361781,20230531,M,20대,경기도,700만원 이상,대인 관계-교제를 위해,자기 계발을 위해
53361806,20230531,F,60대,경기도,300만원 미만,자기 계발을 위해,없음
53361915,20230531,M,40대,서울특별시,700만원 이상,자기 계발을 위해,건강 관리를 위해
53361984,20230531,F,60대,경상남도,300만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53362074,20230531,F,40대,전라북도,300이상500만원 미만,자기만족-즐거움을 위해,자기 계발을 위해
53362240,20230531,M,20대,대구광역시,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53362312,20230531,F,20대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53362387,20230531,M,50대,충청남도,300만원 미만,건강 관리를 위해,스트레스 해소를 위해
53362669,20230531,F,60대,충청북도,300이상500만원 미만,건강 관리를 위해,자기 계발을 위해
53362672,20230531,M,30대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53362752,20230531,F,40대,경상북도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53362904,20230531,F,30대,서울특별시,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53362938,20230531,M,50대,경상남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53363065,20230531,M,20대,서울특별시,300만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53363114,20230531,M,50대,경기도,300이상500만원 미만,남는 시간을 보내기 위해,스트레스 해소를 위해
53363247,20230531,F,20대,강원도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53363352,20230531,M,50대,인천광역시,300이상500만원 미만,건강 관리를 위해,자기 계발을 위해
53363531,20230531,M,50대,대전광역시,700만원 이상,남는 시간을 보내기 위해,자기만족-즐거움을 위해
53363542,20230531,M,20대,인천광역시,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53363709,20230531,F,40대,경상남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53363738,20230531,M,50대,서울특별시,700만원 이상,자기 계발을 위해,대인 관계-교제를 위해
53363908,20230531,M,60대,광주광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53364051,20230531,M,60대,대구광역시,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53364122,20230531,M,40대,부산광역시,300이상500만원 미만,자기 계발을 위해,건강 관리를 위해
53364226,20230531,M,50대,전라남도,500이상700만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53364408,20230531,M,50대,광주광역시,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53364467,20230531,F,50대,서울특별시,500이상700만원 미만,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53364496,20230531,M,60대,부산광역시,500이상700만원 미만,자기만족-즐거움을 위해,자기 계발을 위해
53364534,20230531,F,60대,경기도,300이상500만원 미만,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해
53364628,20230531,M,50대,광주광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53364689,20230531,M,50대,대구광역시,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53364711,20230531,F,50대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53364740,20230531,F,50대,경기도,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53364791,20230531,M,60대,광주광역시,300만원 미만,기타,없음
53364873,20230531,F,40대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53365001,20230531,M,50대,경상남도,500이상700만원 미만,건강 관리를 위해,대인 관계-교제를 위해
53365042,20230531,M,20대,경기도,300만원 미만,자기만족-즐거움을 위해,없음
53365207,20230531,F,50대,전라북도,300만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53365216,20230531,F,20대,경기도,700만원 이상,스트레스 해소를 위해,대인 관계-교제를 위해
53365434,20230531,F,20대,경상북도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53365450,20230531,F,20대,경기도,무응답,자기만족-즐거움을 위해,남는 시간을 보내기 위해
53365550,20230531,M,60대,대구광역시,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53365779,20230531,M,60대,부산광역시,500이상700만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53365894,20230531,M,60대,부산광역시,700만원 이상,마음의 안정-휴식을 위해,자기 계발을 위해
53366175,20230531,M,50대,서울특별시,500이상700만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53366229,20230531,F,40대,경상북도,300만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53366240,20230531,M,50대,인천광역시,300이상500만원 미만,자기 계발을 위해,스트레스 해소를 위해
53366261,20230531,F,60대,서울특별시,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53366435,20230531,M,30대,경기도,700만원 이상,마음의 안정-휴식을 위해,없음
53366536,20230531,F,50대,충청북도,300만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53366610,20230531,F,30대,서울특별시,700만원 이상,스트레스 해소를 위해,자기 계발을 위해
53366698,20230531,M,30대,충청북도,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53367018,20230531,F,50대,전라남도,300만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53367051,20230531,M,40대,인천광역시,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53367086,20230531,M,60대,강원도,300이상500만원 미만,자기 계발을 위해,건강 관리를 위해
53367209,20230531,F,40대,울산광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53367572,20230531,M,50대,부산광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53367652,20230531,M,20대,인천광역시,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53367747,20230531,M,40대,제주특별자치도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53367859,20230531,M,40대,서울특별시,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53367862,20230531,F,20대,경기도,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53367966,20230531,M,30대,경상남도,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53368012,20230531,M,60대,서울특별시,300만원 미만,건강 관리를 위해,스트레스 해소를 위해
53368078,20230531,M,30대,경기도,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해
53368337,20230531,M,60대,서울특별시,300이상500만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53368352,20230531,F,60대,제주특별자치도,300이상500만원 미만,자기 계발을 위해,자기만족-즐거움을 위해
53368531,20230531,M,50대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53368608,20230531,F,50대,부산광역시,300이상500만원 미만,자기 계발을 위해,건강 관리를 위해
53368694,20230531,M,50대,충청북도,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53368857,20230531,M,30대,전라남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53368962,20230531,F,20대,서울특별시,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53369055,20230531,F,40대,대전광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53369243,20230531,M,60대,세종특별자치시,300이상500만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53369376,20230531,M,20대,서울특별시,300만원 미만,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53369452,20230531,M,30대,경기도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53369585,20230531,M,30대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53369663,20230531,M,40대,서울특별시,700만원 이상,대인 관계-교제를 위해,자기만족-즐거움을 위해
53369745,20230531,M,40대,세종특별자치시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53369779,20230531,F,20대,서울특별시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53369980,20230531,M,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53370029,20230531,F,60대,경기도,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53370285,20230531,M,30대,경기도,300이상500만원 미만,스트레스 해소를 위해,남는 시간을 보내기 위해
53370616,20230531,F,50대,경상남도,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53370720,20230531,F,60대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53370856,20230531,M,50대,대구광역시,300이상500만원 미만,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해
53370921,20230531,F,60대,경기도,300만원 미만,건강 관리를 위해,남는 시간을 보내기 위해
53371110,20230531,M,30대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해
53371242,20230531,M,40대,충청북도,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53371332,20230531,M,40대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53371350,20230531,M,40대,인천광역시,300만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해
53371428,20230531,M,60대,경상남도,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53371605,20230531,M,50대,서울특별시,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53371748,20230531,M,40대,강원도,700만원 이상,스트레스 해소를 위해,건강 관리를 위해
53371986,20230531,M,40대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53372207,20230531,F,20대,경기도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53372257,20230531,F,50대,서울특별시,500이상700만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53372331,20230531,F,50대,광주광역시,300이상500만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53372471,20230531,M,20대,서울특별시,300만원 미만,대인 관계-교제를 위해,건강 관리를 위해
53372689,20230531,F,40대,경상남도,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53372803,20230531,M,50대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53373135,20230531,M,30대,인천광역시,무응답,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53373235,20230531,F,40대,서울특별시,500이상700만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53373247,20230531,M,50대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해
53373364,20230531,F,60대,서울특별시,500이상700만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53373374,20230531,M,30대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53373463,20230531,M,50대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53373941,20230531,F,50대,강원도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53373988,20230531,M,50대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53374054,20230531,F,60대,강원도,300만원 미만,건강 관리를 위해,자기 계발을 위해
53374185,20230531,F,60대,경기도,300만원 미만,자기 계발을 위해,자기만족-즐거움을 위해
53374285,20230531,F,30대,경상북도,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
