LCLAS_NM,MLSFC_NM,SIGNGU_NM,FCLTY_CO
소비,기타소비,충청남도 보령시,216
소비,기타소비,충청남도 아산시,587
소비,기타소비,충청남도 서산시,341
소비,기타소비,충청남도 논산시,203
소비,기타소비,충청남도 계룡시,35
소비,기타소비,충청남도 당진시,344
소비,기타소비,충청남도 금산군,71
소비,기타소비,충청남도 부여군,69
소비,기타소비,충청남도 서천군,98
소비,기타소비,충청남도 청양군,40
소비,기타소비,충청남도 홍성군,180
소비,기타소비,충청남도 예산군,176
소비,기타소비,충청남도 태안군,104
소비,기타소비,전라북도 전주시,1286
소비,기타소비,전라북도 군산시,615
소비,기타소비,전라북도 익산시,688
소비,기타소비,전라북도 정읍시,138
소비,기타소비,전라북도 남원시,114
소비,기타소비,전라북도 김제시,117
소비,기타소비,전라북도 완주군,84
소비,기타소비,전라북도 진안군,19
소비,기타소비,전라북도 무주군,39
소비,기타소비,전라북도 장수군,26
소비,기타소비,전라북도 임실군,30
소비,기타소비,전라북도 순창군,25
소비,기타소비,전라북도 고창군,47
소비,기타소비,전라북도 부안군,60
소비,기타소비,전라남도 목포시,529
소비,기타소비,전라남도 여수시,580
소비,기타소비,전라남도 순천시,592
소비,기타소비,전라남도 나주시,167
소비,기타소비,전라남도 광양시,300
소비,기타소비,전라남도 담양군,46
소비,기타소비,전라남도 곡성군,21
소비,기타소비,전라남도 구례군,43
소비,기타소비,전라남도 고흥군,63
소비,기타소비,전라남도 보성군,58
소비,기타소비,전라남도 화순군,80
소비,기타소비,전라남도 장흥군,34
소비,기타소비,전라남도 강진군,52
소비,기타소비,전라남도 해남군,62
소비,기타소비,전라남도 영암군,78
소비,기타소비,전라남도 무안군,117
소비,기타소비,전라남도 함평군,17
소비,기타소비,전라남도 영광군,64
소비,기타소비,전라남도 장성군,36
소비,기타소비,전라남도 완도군,76
소비,기타소비,전라남도 진도군,35
소비,기타소비,전라남도 신안군,14
소비,기타소비,경상북도 포항시,936
소비,기타소비,경상북도 경주시,455
소비,기타소비,경상북도 김천시,160
소비,기타소비,경상북도 안동시,282
소비,기타소비,경상북도 구미시,1004
소비,기타소비,경상북도 영주시,147
소비,기타소비,경상북도 영천시,120
소비,기타소비,경상북도 상주시,94
소비,기타소비,경상북도 문경시,129
소비,기타소비,경상북도 경산시,390
소비,기타소비,경상북도 군위군,14
소비,기타소비,경상북도 의성군,33
소비,기타소비,경상북도 청송군,26
소비,기타소비,경상북도 영양군,7
소비,기타소비,경상북도 영덕군,43
소비,기타소비,경상북도 청도군,32
소비,기타소비,경상북도 고령군,33
소비,기타소비,경상북도 성주군,49
소비,기타소비,경상북도 칠곡군,236
소비,기타소비,경상북도 예천군,39
소비,기타소비,경상북도 봉화군,24
소비,기타소비,경상북도 울진군,71
소비,기타소비,경상북도 울릉군,2
소비,기타소비,경상남도 창원시,1688
